Row ID;Order Date;Ship Date;Country;State;Product ID;Category;Product Name;Sales;Quantity;Discount;Profit
8542;22/12/2015;23/12/2015;United States;Pennsylvania;OFF-ST-10001172;Office Supplies;Tennsco Lockers, Sand;33,568;2;0,2;1,6784
8543;22/12/2015;23/12/2015;United States;Pennsylvania;FUR-CH-10001270;Furniture;Harbour Creations Steel Folding Chair;422,625;7;0,3;0
8544;6/8/2014;11/8/2014;United States;New York;TEC-AC-10004571;Technology;Logitech G700s Rechargeable Gaming Mouse;199,98;2;0;83,9916
8545;27/3/2016;31/3/2016;United States;Georgia;FUR-FU-10004053;Furniture;DAX Two-Tone Silver Metal Document Frame;20,24;1;0;8,7032
8546;27/3/2016;31/3/2016;United States;Georgia;FUR-FU-10003731;Furniture;Eldon Expressions Wood and Plastic Desk Accessories, Oak;39,92;4;0;11,1776
8547;27/3/2016;31/3/2016;United States;Georgia;OFF-BI-10000962;Office Supplies;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";32,54;2;0;15,9446
8548;5/12/2015;10/12/2015;United States;California;TEC-AC-10001266;Technology;Memorex Micro Travel Drive 8 GB;39;3;0;17,55
8549;5/12/2015;10/12/2015;United States;California;OFF-LA-10000452;Office Supplies;Avery 488;12,6;4;0;6,048
8550;11/9/2015;12/9/2015;United States;Colorado;FUR-FU-10000073;Furniture;Deflect-O Glasstique Clear Desk Accessories;24,64;4;0,2;4,004
8551;17/7/2015;24/7/2015;United States;Texas;OFF-LA-10002368;Office Supplies;Avery 479;6,264;3;0,2;2,0358
8552;17/7/2015;24/7/2015;United States;Texas;OFF-FA-10004248;Office Supplies;Advantus T-Pin Paper Clips;14,432;4;0,2;3,4276
8553;30/5/2014;3/6/2014;United States;Illinois;TEC-CO-10004202;Technology;Brother DCP1000 Digital 3 in 1 Multifunction Machine;719,976;3;0,2;134,9955
8554;13/11/2017;20/11/2017;United States;Alabama;TEC-AC-10000927;Technology;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;239,92;8;0;23,992
8555;9/12/2016;11/12/2016;United States;Virginia;FUR-TA-10002530;Furniture;"Iceberg OfficeWorks 42"" Round Tables";1056,86;7;0;158,529
8556;22/3/2015;22/3/2015;United States;Florida;TEC-AC-10002567;Technology;Logitech G602 Wireless Gaming Mouse;447,944;7;0,2;89,5888
8557;22/3/2015;22/3/2015;United States;Florida;OFF-ST-10002182;Office Supplies;Iris 3-Drawer Stacking Bin, Black;150,408;9;0,2;-33,8418
8558;23/12/2016;26/12/2016;United States;Texas;TEC-PH-10004539;Technology;Wireless Extenders zBoost YX545 SOHO Signal Booster;453,576;3;0,2;39,6879
8559;23/12/2016;26/12/2016;United States;Texas;OFF-LA-10002945;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;45,36;9;0,2;14,742
8560;23/12/2016;26/12/2016;United States;Texas;TEC-PH-10004345;Technology;Cisco SPA 502G IP Phone;287,88;3;0,2;35,985
8561;23/12/2016;26/12/2016;United States;Texas;TEC-PH-10004912;Technology;Cisco SPA112 2 Port Phone Adapter;131,88;3;0,2;14,8365
8562;23/12/2016;26/12/2016;United States;Texas;FUR-FU-10000206;Furniture;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;2,328;2;0,6;-0,7566
8563;2/4/2016;6/4/2016;United States;Wisconsin;FUR-CH-10000847;Furniture;Global Executive Mid-Back Manager's Chair;1454,9;5;0;378,274
8564;30/4/2017;4/5/2017;United States;Florida;OFF-BI-10000822;Office Supplies;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";4,842;3;0,7;-3,5508
8565;30/4/2017;4/5/2017;United States;Florida;FUR-FU-10000747;Furniture;Tenex B1-RE Series Chair Mats for Low Pile Carpets;220,704;6;0,2;-8,2764
8566;17/11/2016;18/11/2016;United States;Texas;TEC-PH-10002350;Technology;Apple EarPods with Remote and Mic;67,176;3;0,2;6,7176
8567;17/11/2016;18/11/2016;United States;Texas;OFF-PA-10000697;Office Supplies;TOPS Voice Message Log Book, Flash Format;15,232;4;0,2;5,5216
8568;10/11/2016;12/11/2016;United States;Ohio;OFF-PA-10002787;Office Supplies;Xerox 227;31,104;6;0,2;10,8864
8569;6/12/2016;12/12/2016;United States;New York;OFF-BI-10004318;Office Supplies;Ibico EB-19 Dual Function Manual Binding System;968,744;7;0,2;314,8418
8570;6/12/2016;12/12/2016;United States;New York;OFF-BI-10001721;Office Supplies;Trimflex Flexible Post Binders;222,352;13;0,2;77,8232
8571;6/12/2016;12/12/2016;United States;New York;TEC-CO-10004202;Technology;Brother DCP1000 Digital 3 in 1 Multifunction Machine;479,984;2;0,2;89,997
8572;3/4/2016;3/4/2016;United States;Texas;OFF-PA-10003893;Office Supplies;Xerox 1962;10,272;3;0,2;3,21
8573;28/11/2014;2/12/2014;United States;Texas;TEC-MA-10004679;Technology;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;998,85;5;0,4;-199,77
8574;20/10/2015;22/10/2015;United States;New York;OFF-PA-10000249;Office Supplies;Easy-staple paper;24,56;2;0;11,5432
8575;19/9/2014;19/9/2014;United States;California;OFF-FA-10000053;Office Supplies;Revere Boxed Rubber Bands by Revere;5,67;3;0;0,1134
8576;27/8/2017;30/8/2017;United States;Florida;OFF-AP-10000804;Office Supplies;Hoover Portapower Portable Vacuum;14,336;4;0,2;0,896
8577;3/7/2017;4/7/2017;United States;New Hampshire;FUR-FU-10004188;Furniture;Luxo Professional Combination Clamp-On Lamps;102,3;1;0;26,598
8578;22/12/2017;26/12/2017;United States;Minnesota;FUR-TA-10004915;Furniture;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";607,52;2;0;97,2032
8579;22/12/2017;26/12/2017;United States;Minnesota;OFF-ST-10001228;Office Supplies;Personal File Boxes with Fold-Down Carry Handle;31,16;2;0;7,79
8580;27/12/2016;2/1/2017;United States;Kentucky;OFF-LA-10002368;Office Supplies;Avery 479;2,61;1;0;1,2006
8581;20/5/2014;22/5/2014;United States;Texas;FUR-FU-10003489;Furniture;Contemporary Borderless Frame;10,332;3;0,6;-5,9409
8582;20/5/2014;22/5/2014;United States;Texas;OFF-PA-10000289;Office Supplies;Xerox 213;10,368;2;0,2;3,6288
8583;20/5/2014;22/5/2014;United States;Texas;TEC-AC-10004227;Technology;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;20,784;2;0,2;-3,6372
8584;20/5/2014;22/5/2014;United States;Texas;OFF-ST-10000636;Office Supplies;Rogers Profile Extra Capacity Storage Tub;66,96;5;0,2;-13,392
8585;4/2/2014;8/2/2014;United States;California;OFF-BI-10003676;Office Supplies;GBC Standard Recycled Report Covers, Clear Plastic Sheets;17,248;2;0,2;6,0368
8586;9/12/2017;15/12/2017;United States;Pennsylvania;OFF-BI-10001116;Office Supplies;"Wilson Jones 1"" Hanging DublLock Ring Binders";11,088;7;0,7;-8,1312
8587;11/7/2017;18/7/2017;United States;California;TEC-AC-10003832;Technology;Logitech P710e Mobile Speakerphone;1287,45;5;0;244,6155
8588;11/7/2017;18/7/2017;United States;California;OFF-AP-10003040;Office Supplies;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;168,1;5;0;43,706
8589;15/5/2015;22/5/2015;United States;Pennsylvania;OFF-ST-10002583;Office Supplies;Fellowes Neat Ideas Storage Cubes;51,968;2;0,2;-10,3936
8590;29/1/2017;1/2/2017;United States;Pennsylvania;OFF-AR-10002053;Office Supplies;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;4,768;2;0,2;0,4768
8591;29/9/2017;1/10/2017;United States;New York;OFF-EN-10004846;Office Supplies;Letter or Legal Size Expandable Poly String Tie Envelopes;7,98;3;0;3,9102
8592;23/4/2017;26/4/2017;United States;Colorado;OFF-EN-10003134;Office Supplies;Staple envelope;18,688;2;0,2;7,008
8593;23/4/2017;26/4/2017;United States;Colorado;FUR-FU-10001025;Furniture;Eldon Imàge Series Desk Accessories, Clear;11,664;3;0,2;3,3534
8594;9/11/2017;13/11/2017;United States;Florida;TEC-AC-10002567;Technology;Logitech G602 Wireless Gaming Mouse;191,976;3;0,2;38,3952
8595;9/11/2017;13/11/2017;United States;Florida;TEC-PH-10004094;Technology;Motorola L703CM;499,168;4;0,2;31,198
8596;5/5/2014;7/5/2014;United States;Virginia;OFF-BI-10004364;Office Supplies;Storex Dura Pro Binders;11,88;2;0;5,346
8597;5/5/2014;7/5/2014;United States;Virginia;OFF-PA-10000474;Office Supplies;Easy-staple paper;35,44;1;0;16,6568
8598;27/10/2016;31/10/2016;United States;California;OFF-BI-10004308;Office Supplies;Avery Legal 4-Ring Binder;67,136;4;0,2;25,176
8599;26/11/2014;1/12/2014;United States;California;OFF-BI-10002012;Office Supplies;Wilson Jones Easy Flow II Sheet Lifters;4,32;3;0,2;1,512
8600;26/11/2014;1/12/2014;United States;California;OFF-PA-10002586;Office Supplies;Xerox 1970;14,94;3;0;7,0218
8601;26/11/2014;1/12/2014;United States;California;OFF-AP-10000692;Office Supplies;Fellowes Mighty 8 Compact Surge Protector;40,54;2;0;11,3512
8602;26/11/2014;1/12/2014;United States;California;OFF-BI-10001553;Office Supplies;SpineVue Locking Slant-D Ring Binders by Cardinal;7,312;1;0,2;2,5592
8603;31/12/2014;31/12/2014;United States;Nevada;TEC-PH-10004908;Technology;Panasonic KX TS3282W Corded phone;475,944;7;0,2;59,493
8604;3/1/2016;8/1/2016;United States;Texas;TEC-AC-10002217;Technology;Imation Clip USB flash drive - 8 GB;30,08;2;0,2;-5,264
8605;3/1/2016;8/1/2016;United States;Texas;TEC-AC-10002942;Technology;WD My Passport Ultra 1TB Portable External Hard Drive;165,6;3;0,2;-6,21
8606;3/1/2016;8/1/2016;United States;Texas;TEC-PH-10002890;Technology;AT&T 17929 Lendline Telephone;180,96;5;0,2;13,572
8607;18/8/2017;22/8/2017;United States;Massachusetts;TEC-AC-10003614;Technology;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;23,18;2;0;7,6494
8608;4/6/2014;9/6/2014;United States;New York;FUR-FU-10002878;Furniture;"Seth Thomas 14"" Day/Date Wall Clock";56,96;2;0;21,0752
8609;4/6/2014;9/6/2014;United States;New York;OFF-AP-10001626;Office Supplies;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;15,56;4;0;4,0456
8610;4/6/2014;9/6/2014;United States;New York;FUR-BO-10003272;Furniture;O'Sullivan Living Dimensions 5-Shelf Bookcases;353,568;2;0,2;-44,196
8611;4/6/2014;9/6/2014;United States;New York;FUR-FU-10002191;Furniture;G.E. Halogen Desk Lamp Bulbs;13,96;2;0;6,7008
8612;13/11/2017;17/11/2017;United States;California;TEC-AC-10000682;Technology;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;82,95;5;0;29,0325
8613;28/1/2016;1/2/2016;United States;California;OFF-AR-10000588;Office Supplies;Newell 345;39,68;2;0;10,3168
8614;9/11/2016;14/11/2016;United States;California;TEC-AC-10002001;Technology;Logitech Wireless Gaming Headset G930;479,97;3;0;177,5889
8615;10/9/2016;14/9/2016;United States;Washington;OFF-LA-10003720;Office Supplies;Avery 487;7,38;2;0;3,4686
8616;10/9/2016;14/9/2016;United States;Washington;OFF-BI-10004364;Office Supplies;Storex Dura Pro Binders;14,256;3;0,2;4,455
8617;10/9/2016;14/9/2016;United States;Washington;OFF-PA-10000100;Office Supplies;Xerox 1945;81,98;2;0;40,1702
8618;10/9/2016;14/9/2016;United States;Washington;OFF-BI-10004826;Office Supplies;JM Magazine Binder;39,624;3;0,2;13,8684
8619;3/3/2017;8/3/2017;United States;California;FUR-TA-10001520;Furniture;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;399,672;7;0,2;-14,9877
8620;8/9/2017;13/9/2017;United States;New York;OFF-ST-10001031;Office Supplies;Adjustable Personal File Tote;65,12;4;0;16,9312
8621;6/11/2017;9/11/2017;United States;Texas;FUR-FU-10003878;Furniture;"Linden 10"" Round Wall Clock, Black";30,56;5;0,6;-19,864
8622;13/5/2017;18/5/2017;United States;Tennessee;OFF-AP-10000358;Office Supplies;Fellowes Basic Home/Office Series Surge Protectors;20,768;2;0,2;2,3364
8623;27/11/2016;1/12/2016;United States;Arizona;OFF-ST-10000876;Office Supplies;Eldon Simplefile Box Office;39,808;4;0,2;3,9808
8624;13/11/2015;18/11/2015;United States;Florida;OFF-BI-10004224;Office Supplies;Catalog Binders with Expanding Posts;121,104;6;0,7;-100,92
8625;13/11/2015;18/11/2015;United States;Florida;TEC-AC-10004568;Technology;Maxell LTO Ultrium - 800 GB;111,96;5;0,2;-1,3995
8626;8/12/2015;12/12/2015;United States;Colorado;OFF-PA-10000533;Office Supplies;Southworth Parchment Paper & Envelopes;15,696;3;0,2;5,1012
8627;7/9/2015;12/9/2015;United States;New York;OFF-ST-10003638;Office Supplies;Mobile Personal File Cube;70,26;3;0;18,9702
8628;7/9/2015;12/9/2015;United States;New York;TEC-AC-10002305;Technology;KeyTronic E03601U1 - Keyboard - Beige;90;5;0;16,2
8629;7/9/2015;12/9/2015;United States;New York;OFF-BI-10000605;Office Supplies;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";6,096;2;0,2;2,0574
8630;7/9/2015;12/9/2015;United States;New York;FUR-TA-10003569;Furniture;Bretford CR8500 Series Meeting Room Furniture;481,176;2;0,4;-120,294
8631;7/9/2015;12/9/2015;United States;New York;OFF-FA-10003059;Office Supplies;Assorted Color Push Pins;7,24;4;0;2,3892
8632;28/7/2016;29/7/2016;United States;Pennsylvania;FUR-BO-10004409;Furniture;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;177,45;5;0,5;-78,078
8633;28/7/2016;29/7/2016;United States;Pennsylvania;OFF-BI-10000545;Office Supplies;GBC Ibimaster 500 Manual ProClick Binding System;1369,764;6;0,7;-913,176
8634;28/7/2016;29/7/2016;United States;Pennsylvania;OFF-AP-10004052;Office Supplies;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;9,48;3;0,2;0,711
8635;25/8/2017;29/8/2017;United States;Pennsylvania;FUR-BO-10001798;Furniture;Bush Somerset Collection Bookcase;130,98;2;0,5;-89,0664
8636;30/4/2014;2/5/2014;United States;Kentucky;OFF-AR-10004010;Office Supplies;Hunt Boston Vacuum Mount KS Pencil Sharpener;174,95;5;0;45,487
8637;30/4/2014;2/5/2014;United States;Kentucky;OFF-ST-10000585;Office Supplies;Economy Rollaway Files;826;5;0;214,76
8638;27/4/2017;2/5/2017;United States;Washington;FUR-FU-10000397;Furniture;Luxo Economy Swing Arm Lamp;139,58;7;0;39,0824
8639;23/7/2017;24/7/2017;United States;Wisconsin;TEC-AC-10000736;Technology;Logitech G600 MMO Gaming Mouse;399,95;5;0;143,982
8640;13/12/2014;15/12/2014;United States;Kentucky;OFF-BI-10004970;Office Supplies;"ACCOHIDE 3-Ring Binder, Blue, 1""";12,39;3;0;5,8233
8641;12/1/2017;16/1/2017;United States;Texas;OFF-BI-10000545;Office Supplies;GBC Ibimaster 500 Manual ProClick Binding System;760,98;5;0,8;-1141,47
8642;2/12/2017;2/12/2017;United States;Arizona;OFF-BI-10001670;Office Supplies;Vinyl Sectional Post Binders;67,86;6;0,7;-45,24
8643;8/11/2015;15/11/2015;United States;North Carolina;OFF-FA-10000624;Office Supplies;OIC Binder Clips;31,504;11;0,2;11,814
8644;8/11/2015;15/11/2015;United States;North Carolina;OFF-LA-10002945;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;5,04;1;0,2;1,638
8645;8/11/2015;15/11/2015;United States;North Carolina;OFF-BI-10000315;Office Supplies;Poly Designer Cover & Back;39,879;7;0,7;-29,2446
8646;8/11/2015;15/11/2015;United States;North Carolina;FUR-FU-10000023;Furniture;Eldon Wave Desk Accessories;4,712;1;0,2;1,4136
8647;25/11/2016;29/11/2016;United States;California;FUR-CH-10004698;Furniture;Padded Folding Chairs, Black, 4/Carton;194,352;3;0,2;19,4352
8648;5/12/2015;8/12/2015;United States;Tennessee;FUR-CH-10004477;Furniture;Global Push Button Manager's Chair, Indigo;97,424;2;0,2;10,9602
8649;29/7/2016;3/8/2016;United States;North Carolina;OFF-ST-10003816;Office Supplies;Fellowes High-Stak Drawer Files;704,76;5;0,2;26,4285
8650;29/7/2016;3/8/2016;United States;North Carolina;OFF-BI-10002429;Office Supplies;Premier Elliptical Ring Binder, Black;27,396;3;0,7;-20,0904
8651;13/9/2014;13/9/2014;United States;Washington;OFF-FA-10000840;Office Supplies;OIC Thumb-Tacks;5,7;5;0;2,679
8652;13/9/2014;13/9/2014;United States;Washington;FUR-FU-10001918;Furniture;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;14,19;3;0;5,5341
8653;13/9/2014;13/9/2014;United States;Washington;OFF-SU-10001574;Office Supplies;Acme Value Line Scissors;7,3;2;0;2,19
8654;13/9/2014;13/9/2014;United States;Washington;TEC-AC-10001606;Technology;Logitech Wireless Performance Mouse MX for PC and Mac;199,98;2;0;75,9924
8655;13/9/2014;13/9/2014;United States;Washington;TEC-AC-10003399;Technology;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;144,96;4;0;60,8832
8656;13/9/2014;13/9/2014;United States;Washington;TEC-AC-10000865;Technology;WD My Passport Ultra 500GB Portable External Hard Drive;118;2;0;20,06
8657;13/9/2014;13/9/2014;United States;Washington;OFF-PA-10002923;Office Supplies;Xerox 1942;48,94;1;0;24,47
8658;13/9/2014;13/9/2014;United States;Washington;OFF-AP-10004785;Office Supplies;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;22,66;2;0;9,7438
8659;21/6/2016;25/6/2016;United States;Illinois;OFF-BI-10003727;Office Supplies;Avery Durable Slant Ring Binders With Label Holder;0,836;1;0,8;-1,3376
8660;3/9/2016;8/9/2016;United States;Ohio;OFF-PA-10002246;Office Supplies;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;30,96;6;0,2;11,223
8661;25/11/2017;30/11/2017;United States;Florida;FUR-BO-10003965;Furniture;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;723,92;5;0,2;-81,441
8662;12/5/2015;17/5/2015;United States;Texas;FUR-FU-10000175;Furniture;DAX Wood Document Frame.;21,968;4;0,6;-15,9268
8663;12/5/2015;17/5/2015;United States;Texas;TEC-PH-10001336;Technology;Digium D40 VoIP phone;619,152;6;0,2;69,6546
8664;12/5/2015;17/5/2015;United States;Texas;OFF-PA-10001954;Office Supplies;Xerox 1964;127,904;7;0,2;41,5688
8665;30/3/2017;1/4/2017;United States;California;FUR-FU-10004973;Furniture;Flat Face Poster Frame;94,2;5;0;39,564
8666;17/11/2016;18/11/2016;United States;California;OFF-SU-10004231;Office Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;49,5;5;0;13,365
8667;30/12/2016;2/1/2017;United States;Pennsylvania;OFF-AR-10004269;Office Supplies;Newell 31;16,52;5;0,2;1,652
8668;22/12/2016;24/12/2016;United States;Washington;OFF-BI-10004002;Office Supplies;Wilson Jones International Size A4 Ring Binders;55,36;4;0,2;19,376
8669;22/12/2016;24/12/2016;United States;Washington;TEC-MA-10000752;Technology;Texas Instrument TI-15 Fraction Calculator;11,56;1;0,2;3,757
8670;20/12/2015;25/12/2015;United States;California;OFF-PA-10004947;Office Supplies;Easy-staple paper;17,12;4;0;7,704
8671;27/12/2014;1/1/2015;United States;Ohio;FUR-FU-10004904;Furniture;"Eldon ""L"" Workstation Diamond Chairmat";182,352;3;0,2;-18,2352
8672;27/12/2014;1/1/2015;United States;Ohio;OFF-ST-10002790;Office Supplies;Safco Industrial Shelving;118,16;2;0,2;-25,109
8673;16/2/2017;21/2/2017;United States;Illinois;OFF-FA-10004854;Office Supplies;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;18,368;2;0,2;6,1992
8674;16/2/2017;21/2/2017;United States;Illinois;FUR-CH-10004063;Furniture;Global Deluxe High-Back Manager's Chair;600,558;3;0,3;-8,5794
8675;16/2/2017;21/2/2017;United States;Illinois;OFF-ST-10000642;Office Supplies;Tennsco Lockers, Gray;50,352;3;0,2;-8,1822
8676;16/2/2017;21/2/2017;United States;Illinois;OFF-AR-10004078;Office Supplies;Newell 312;28,032;6;0,2;3,504
8677;16/2/2017;21/2/2017;United States;Illinois;FUR-FU-10004270;Furniture;"Executive Impressions 13"" Clairmont Wall Clock";7,692;1;0,6;-3,6537
8678;24/10/2017;26/10/2017;United States;Texas;FUR-TA-10004607;Furniture;Hon 2111 Invitation Series Straight Table;517,405;5;0,3;-81,3065
8679;2/9/2016;7/9/2016;United States;Texas;OFF-BI-10001132;Office Supplies;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";8,608;8;0,8;-13,3424
8680;2/9/2016;7/9/2016;United States;Texas;TEC-AC-10001714;Technology;Logitech MX Performance Wireless Mouse;159,56;5;0,2;33,9065
8681;1/12/2016;3/12/2016;United States;Virginia;OFF-AP-10002945;Office Supplies;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;2104,55;7;0;694,5015
8682;1/12/2016;3/12/2016;United States;Virginia;OFF-SU-10004664;Office Supplies;Acme Softgrip Scissors;40,7;5;0;11,803
8683;5/11/2014;10/11/2014;United States;Virginia;TEC-AC-10002550;Technology;Maxell 4.7GB DVD-RW 3/Pack;47,79;3;0;16,2486
8684;25/11/2017;1/12/2017;United States;California;OFF-AR-10002335;Office Supplies;DIXON Oriole Pencils;5,16;2;0;1,3416
8685;16/12/2016;23/12/2016;United States;California;TEC-AC-10001445;Technology;Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink;21,21;7;0;4,4541
8686;14/11/2017;18/11/2017;United States;New York;OFF-ST-10003996;Office Supplies;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;96,36;6;0;25,0536
8687;26/6/2016;26/6/2016;United States;California;OFF-SU-10003505;Office Supplies;Premier Electric Letter Opener;231,72;2;0;11,586
